STATE,CNTYCD,STATEDESC,COUNTY,YEAR,POVERTY,POVERTYRATE,INCOME
50,9,VT,Essex County,2013,"1,124",18.1,"36,140"
50,11,VT,Franklin County,2013,"5,645",11.8,"55,912"
50,13,VT,Grand Isle County,2013,675,9.7,"57,559"
50,15,VT,Lamoille County,2013,"2,995",12.3,"46,742"
50,17,VT,Orange County,2013,"3,675",13,"51,348"
50,19,VT,Orleans County,2013,"3,953",15,"40,522"
50,21,VT,Rutland County,2013,"7,894",13.5,"45,757"
50,23,VT,Washington County,2013,"7,195",12.6,"52,619"
50,25,VT,Windham County,2013,"6,265",14.7,"46,642"
50,27,VT,Windsor County,2013,"6,158",11.2,"51,218"
51,0,VA,Virginia,2013,"941,059",11.7,"62,745"
51,1,VA,Accomack County,2013,"6,302",19.3,"38,064"
51,3,VA,Albemarle County,2013,"9,223",9.5,"70,032"
51,5,VA,Alleghany County,2013,"2,169",13.7,"44,983"
51,7,VA,Amelia County,2013,"1,531",12.1,"52,055"
51,9,VA,Amherst County,2013,"4,352",14.2,"47,268"
51,11,VA,Appomattox County,2013,"2,447",16.2,"44,062"
51,13,VA,Arlington County,2013,"18,767",8.5,"101,533"
51,15,VA,Augusta County,2013,"6,324",8.9,"54,834"
51,17,VA,Bath County,2013,534,11.7,"42,951"
51,19,VA,Bedford County,2013,"6,163",8.9,"56,888"
51,21,VA,Bland County,2013,904,15,"41,939"
51,23,VA,Botetourt County,2013,"2,420",7.4,"61,005"
51,25,VA,Brunswick County,2013,"3,209",21.7,"37,800"
51,27,VA,Buchanan County,2013,"5,478",24.4,"31,621"
51,29,VA,Buckingham County,2013,"3,400",22.8,"39,538"
51,31,VA,Campbell County,2013,"7,250",13.3,"47,982"
51,33,VA,Caroline County,2013,"4,151",14.5,"55,760"
51,35,VA,Carroll County,2013,"4,897",16.5,"36,218"
51,36,VA,Charles City County,2013,865,12.2,"48,394"
51,37,VA,Charlotte County,2013,"2,382",19.7,"35,715"
51,41,VA,Chesterfield County,2013,"25,704",8,"67,454"
51,43,VA,Clarke County,2013,"1,113",7.9,"74,384"
51,45,VA,Craig County,2013,668,12.9,"45,527"
51,47,VA,Culpeper County,2013,"4,741",10.1,"63,876"
51,49,VA,Cumberland County,2013,"1,789",18.2,"41,799"
51,51,VA,Dickenson County,2013,"3,271",21.8,"33,386"
51,53,VA,Dinwiddie County,2013,"3,970",14.5,"51,864"
51,57,VA,Essex County,2013,"1,721",15.5,"44,427"
51,59,VA,Fairfax County,2013,"66,840",6,"110,658"
51,61,VA,Fauquier County,2013,"4,693",7,"82,705"
51,63,VA,Floyd County,2013,"2,189",14.2,"41,652"
51,65,VA,Fluvanna County,2013,"2,024",8.2,"63,117"
51,67,VA,Franklin County,2013,"7,891",14.4,"48,070"
51,69,VA,Frederick County,2013,"6,311",7.9,"68,166"
51,71,VA,Giles County,2013,"2,222",13.3,"43,504"
51,73,VA,Gloucester County,2013,"3,842",10.6,"58,824"
51,75,VA,Goochland County,2013,"1,538",7.5,"76,843"
51,77,VA,Grayson County,2013,"2,752",18.3,"33,302"
51,79,VA,Greene County,2013,"2,149",11.5,"59,730"
51,81,VA,Greensville County,2013,"2,289",26.3,"38,036"
51,83,VA,Halifax County,2013,"7,690",22.2,"35,553"
51,85,VA,Hanover County,2013,"5,598",5.6,"77,316"
51,87,VA,Henrico County,2013,"35,788",11.3,"60,050"
51,89,VA,Henry County,2013,"9,637",18.5,"36,066"
51,91,VA,Highland County,2013,323,14.6,"38,314"
51,93,VA,Isle of Wight County,2013,"3,731",10.6,"62,495"
51,95,VA,James City County,2013,"5,240",7.5,"75,806"
51,97,VA,King and Queen County,2013,954,13.4,"44,697"
51,99,VA,King George County,2013,"1,950",7.9,"78,180"
51,101,VA,King William County,2013,"1,454",9.1,"61,183"
51,103,VA,Lancaster County,2013,"1,663",15.2,"46,578"
51,105,VA,Lee County,2013,"6,805",29,"32,092"
51,107,VA,Loudoun County,2013,"13,343",3.8,"117,680"
51,109,VA,Louisa County,2013,"3,959",11.7,"53,170"
51,111,VA,Lunenburg County,2013,"2,439",21.4,"37,712"
51,113,VA,Madison County,2013,"1,652",12.7,"51,805"
51,115,VA,Mathews County,2013,929,10.5,"55,128"
51,117,VA,Mecklenburg County,2013,"5,210",17.1,"38,439"
51,119,VA,Middlesex County,2013,"1,610",15.5,"47,399"
51,121,VA,Montgomery County,2013,"20,243",23.4,"46,024"
51,125,VA,Nelson County,2013,"2,321",15.8,"45,990"
51,127,VA,New Kent County,2013,"1,261",6.7,"72,150"
51,131,VA,Northampton County,2013,"2,661",22.4,"36,211"
51,133,VA,Northumberland County,2013,"1,954",16.1,"49,054"
51,135,VA,Nottoway County,2013,"3,240",23.5,"34,805"
51,137,VA,Orange County,2013,"3,540",10.4,"60,829"
51,139,VA,Page County,2013,"3,595",15.3,"41,070"
51,141,VA,Patrick County,2013,"3,511",19.4,"34,654"
51,143,VA,Pittsylvania County,2013,"9,330",15.2,"40,608"
51,145,VA,Powhatan County,2013,"2,000",7.7,"74,820"
51,147,VA,Prince Edward County,2013,"4,397",23.5,"39,077"
51,149,VA,Prince George County,2013,"4,174",12.9,"65,625"
51,153,VA,Prince William County,2013,"30,243",7,"93,671"
51,155,VA,Pulaski County,2013,"5,234",15.7,"43,555"
51,157,VA,Rappahannock County,2013,768,10.3,"60,945"
51,159,VA,Richmond County,2013,"1,479",20.3,"42,738"
51,161,VA,Roanoke County,2013,"7,062",7.7,"57,663"
51,163,VA,Rockbridge County,2013,"2,998",13.6,"46,882"
51,165,VA,Rockingham County,2013,"7,331",9.6,"55,636"
51,167,VA,Russell County,2013,"5,261",18.8,"36,107"
51,169,VA,Scott County,2013,"4,025",18.4,"38,336"
51,171,VA,Shenandoah County,2013,"4,887",11.6,"47,874"
51,173,VA,Smyth County,2013,"5,337",17.3,"37,475"
51,175,VA,Southampton County,2013,"2,756",16.7,"46,547"
51,177,VA,Spotsylvania County,2013,"9,733",7.7,"73,112"
51,179,VA,Stafford County,2013,"8,436",6.4,"93,014"
51,181,VA,Surry County,2013,921,13.6,"50,554"
51,183,VA,Sussex County,2013,"2,206",24,"38,948"
51,185,VA,Tazewell County,2013,"7,407",17.5,"38,336"
51,187,VA,Warren County,2013,"4,538",12,"56,291"
51,191,VA,Washington County,2013,"7,933",14.9,"42,242"
51,193,VA,Westmoreland County,2013,"2,679",15.3,"45,927"
51,195,VA,Wise County,2013,"7,277",19.3,"37,490"
51,197,VA,Wythe County,2013,"4,391",15.1,"41,168"
51,199,VA,York County,2013,"3,934",6,"78,327"
51,510,VA,Alexandria city,2013,"12,916",8.8,"85,562"
51,515,VA,Bedford city,2013,"1,178",20.2,"38,162"
51,520,VA,Bristol city,2013,"3,696",21.6,"35,167"
51,530,VA,Buena Vista city,2013,"1,068",17.2,"36,915"
51,540,VA,Charlottesville city,2013,"9,677",22.9,"45,320"
51,550,VA,Chesapeake city,2013,"21,593",9.6,"66,516"
51,570,VA,Colonial Heights city,2013,"1,885",10.8,"49,715"
51,580,VA,Covington city,2013,965,16.9,"33,904"
51,590,VA,Danville city,2013,"10,344",25,"30,940"
51,595,VA,Emporia city,2013,"1,386",26,"32,676"
51,600,VA,Fairfax city,2013,"1,710",7.3,"89,507"
51,610,VA,Falls Church city,2013,403,3,"117,452"
51,620,VA,Franklin city,2013,"1,859",21.9,"36,326"
51,630,VA,Fredericksburg city,2013,"4,434",17.5,"48,152"
51,640,VA,Galax city,2013,"1,532",22.8,"33,737"
51,650,VA,Hampton city,2013,"20,671",15.6,"45,293"
51,660,VA,Harrisonburg city,2013,"12,860",29.3,"37,588"
51,670,VA,Hopewell city,2013,"4,927",22.6,"39,440"
51,678,VA,Lexington city,2013,"1,078",24.3,"41,521"
51,680,VA,Lynchburg city,2013,"15,332",22.6,"39,918"
51,683,VA,Manassas city,2013,"4,179",10.1,"70,133"
51,685,VA,Manassas Park city,2013,"1,353",8.4,"71,742"
51,690,VA,Martinsville city,2013,"3,461",25.8,"31,046"
51,700,VA,Newport News city,2013,"30,480",17.5,"47,421"
51,710,VA,Norfolk city,2013,"49,457",23.3,"42,949"
51,720,VA,Norton city,2013,871,22,"32,303"
51,730,VA,Petersburg city,2013,"8,953",28.1,"32,623"
51,735,VA,Poquoson city,2013,664,5.5,"82,815"
51,740,VA,Portsmouth city,2013,"19,427",20.9,"43,041"
51,750,VA,Radford city,2013,"4,404",31.3,"34,635"
51,760,VA,Richmond city,2013,"51,290",25.4,"39,249"
51,770,VA,Roanoke city,2013,"22,615",23.3,"37,223"
51,775,VA,Salem city,2013,"2,368",10.1,"47,837"
51,790,VA,Staunton city,2013,"3,617",15.8,"39,712"
51,800,VA,Suffolk city,2013,"9,691",11.5,"59,468"
51,810,VA,Virginia Beach city,2013,"39,666",9,"62,509"
51,820,VA,Waynesboro city,2013,"3,518",16.7,"42,434"
51,830,VA,Williamsburg city,2013,"2,305",21.1,"47,880"
51,840,VA,Winchester city,2013,"3,704",14.1,"43,943"
53,0,WA,Washington,2013,"963,088",14.1,"58,431"
53,1,WA,Adams County,2013,"3,310",17.6,"45,171"
53,3,WA,Asotin County,2013,"3,677",16.8,"42,842"
53,5,WA,Benton County,2013,"24,056",13.2,"59,264"
53,7,WA,Chelan County,2013,"11,715",16,"50,033"
53,9,WA,Clallam County,2013,"12,364",17.5,"46,531"
53,11,WA,Clark County,2013,"55,277",12.6,"57,886"
53,13,WA,Columbia County,2013,675,17,"42,332"
53,15,WA,Cowlitz County,2013,"15,944",15.9,"48,447"
53,17,WA,Douglas County,2013,"5,666",14.4,"49,293"
53,19,WA,Ferry County,2013,"1,667",22.1,"38,302"
53,21,WA,Franklin County,2013,"14,245",17.1,"52,720"
53,23,WA,Garfield County,2013,336,15.1,"46,157"
53,25,WA,Grant County,2013,"16,631",18.4,"46,065"
53,27,WA,Grays Harbor County,2013,"13,250",19.4,"41,791"
53,29,WA,Island County,2013,"8,359",10.9,"53,306"
53,31,WA,Jefferson County,2013,"3,995",13.6,"47,709"
53,33,WA,King County,2013,"250,514",12.4,"71,779"
53,35,WA,Kitsap County,2013,"27,967",11.4,"62,516"
53,37,WA,Kittitas County,2013,"7,507",19,"47,287"
53,39,WA,Klickitat County,2013,"3,293",15.9,"47,960"
53,41,WA,Lewis County,2013,"13,949",18.9,"41,325"
53,43,WA,Lincoln County,2013,"1,441",14.1,"47,895"
53,45,WA,Mason County,2013,"10,505",18.2,"46,886"
53,47,WA,Okanogan County,2013,"8,789",21.7,"39,014"
53,49,WA,Pacific County,2013,"3,849",19,"35,703"
53,51,WA,Pend Oreille County,2013,"2,392",18.8,"44,882"
53,53,WA,Pierce County,2013,"113,256",14.1,"57,619"
53,55,WA,San Juan County,2013,"1,639",10.4,"56,667"
53,57,WA,Skagit County,2013,"19,160",16.3,"52,525"
53,59,WA,Skamania County,2013,"1,460",13,"52,967"
53,61,WA,Snohomish County,2013,"82,517",11.2,"67,443"
53,63,WA,Spokane County,2013,"79,280",17,"47,577"
53,65,WA,Stevens County,2013,"7,115",16.5,"43,675"
53,67,WA,Thurston County,2013,"32,383",12.5,"59,877"
53,69,WA,Wahkiakum County,2013,594,14.9,"46,659"
53,71,WA,Walla Walla County,2013,"9,550",17.3,"46,294"
53,73,WA,Whatcom County,2013,"32,960",16.4,"51,119"
53,75,WA,Whitman County,2013,"10,618",26.4,"42,702"
53,77,WA,Yakima County,2013,"51,184",21.1,"41,918"
54,0,WV,West Virginia,2013,"331,674",18.4,"41,195"
54,1,WV,Barbour County,2013,"3,411",21.4,"35,558"
54,3,WV,Berkeley County,2013,"14,171",13.2,"54,010"
54,5,WV,Boone County,2013,"5,382",22.5,"38,098"
54,7,WV,Braxton County,2013,"3,143",22.3,"35,296"
54,9,WV,Brooke County,2013,"3,355",14.7,"43,719"
54,11,WV,Cabell County,2013,"21,778",23.4,"37,628"
54,13,WV,Calhoun County,2013,"1,572",21,"31,946"
54,15,WV,Clay County,2013,"2,151",23.6,"32,640"
54,17,WV,Doddridge County,2013,"1,359",18.1,"39,399"
54,19,WV,Fayette County,2013,"9,852",22.6,"33,720"
54,21,WV,Gilmer County,2013,"1,986",31.1,"35,344"
54,23,WV,Grant County,2013,"1,928",16.7,"38,268"
54,25,WV,Greenbrier County,2013,"6,176",17.7,"37,218"
54,27,WV,Hampshire County,2013,"3,855",16.9,"37,444"
54,29,WV,Hancock County,2013,"4,376",14.6,"40,249"
54,31,WV,Hardy County,2013,"2,481",18,"36,053"
54,33,WV,Harrison County,2013,"10,931",16.1,"42,197"
54,35,WV,Jackson County,2013,"5,220",18.1,"38,640"
54,37,WV,Jefferson County,2013,"6,051",11.3,"64,916"
54,39,WV,Kanawha County,2013,"28,685",15.3,"45,858"
54,41,WV,Lewis County,2013,"2,797",17.4,"38,462"
54,43,WV,Lincoln County,2013,"5,068",23.7,"35,524"
54,45,WV,Logan County,2013,"7,801",22.2,"35,773"
54,47,WV,McDowell County,2013,"7,454",36.5,"25,205"
54,49,WV,Marion County,2013,"8,459",15.3,"41,705"
54,51,WV,Marshall County,2013,"5,364",16.9,"41,583"
54,53,WV,Mason County,2013,"5,881",22.3,"36,454"
54,55,WV,Mercer County,2013,"16,210",26.7,"34,320"
54,57,WV,Mineral County,2013,"4,419",16.4,"38,320"
54,59,WV,Mingo County,2013,"6,395",24.9,"32,431"
54,61,WV,Monongalia County,2013,"18,172",19.2,"47,281"
54,63,WV,Monroe County,2013,"2,310",17.3,"36,787"
54,65,WV,Morgan County,2013,"2,660",15.4,"42,719"
54,67,WV,Nicholas County,2013,"4,783",18.6,"38,451"
54,69,WV,Ohio County,2013,"6,301",15.3,"41,009"
54,71,WV,Pendleton County,2013,"1,306",18,"36,868"
54,73,WV,Pleasants County,2013,"1,040",15,"43,172"
54,75,WV,Pocahontas County,2013,"1,591",19.2,"32,199"
54,77,WV,Preston County,2013,"5,335",17,"42,187"
54,79,WV,Putnam County,2013,"6,162",11,"56,102"
54,81,WV,Raleigh County,2013,"15,133",20.2,"39,998"
54,83,WV,Randolph County,2013,"4,999",18.5,"35,458"
54,85,WV,Ritchie County,2013,"1,891",19.1,"38,147"
54,87,WV,Roane County,2013,"3,345",23.1,"35,982"
54,89,WV,Summers County,2013,"2,766",22.6,"31,051"
54,91,WV,Taylor County,2013,"2,822",17.2,"38,720"
54,93,WV,Tucker County,2013,"1,097",16.3,"37,591"
54,95,WV,Tyler County,2013,"1,591",17.9,"39,401"
54,97,WV,Upshur County,2013,"4,800",20.6,"37,676"
54,99,WV,Wayne County,2013,"8,226",20,"38,676"
54,101,WV,Webster County,2013,"2,377",27.1,"31,805"
54,103,WV,Wetzel County,2013,"3,156",19.7,"39,444"
54,105,WV,Wirt County,2013,"1,253",21.3,"37,132"
54,107,WV,Wood County,2013,"15,308",17.9,"41,205"
54,109,WV,Wyoming County,2013,"5,540",24.3,"34,525"
55,0,WI,Wisconsin,2013,"753,709",13.5,"51,474"
55,1,WI,Adams County,2013,"2,883",15.1,"43,814"
55,3,WI,Ashland County,2013,"2,781",18.1,"37,909"
55,5,WI,Barron County,2013,"6,084",13.5,"44,086"
55,7,WI,Bayfield County,2013,"2,081",13.9,"45,466"
55,9,WI,Brown County,2013,"29,989",12.1,"51,956"
55,11,WI,Buffalo County,2013,"1,582",12,"48,418"
55,13,WI,Burnett County,2013,"2,163",14.3,"41,388"
55,15,WI,Calumet County,2013,"3,160",6.4,"66,657"
55,17,WI,Chippewa County,2013,"6,951",11.5,"49,491"
55,19,WI,Clark County,2013,"4,924",14.5,"42,477"
55,21,WI,Columbia County,2013,"5,042",9.2,"57,613"
55,23,WI,Crawford County,2013,"2,227",14.3,"41,598"
55,25,WI,Dane County,2013,"68,205",13.7,"60,326"
55,27,WI,Dodge County,2013,"7,721",9.4,"51,623"
55,29,WI,Door County,2013,"2,789",10.1,"51,761"
55,31,WI,Douglas County,2013,"7,337",17.3,"43,417"
55,33,WI,Dunn County,2013,"6,076",14.9,"50,425"
55,35,WI,Eau Claire County,2013,"13,182",13.7,"49,345"
55,37,WI,Florence County,2013,601,13.5,"44,139"
55,39,WI,Fond du Lac County,2013,"8,916",9.1,"54,649"
55,41,WI,Forest County,2013,"1,613",18.1,"40,153"
55,43,WI,Grant County,2013,"8,141",17.2,"45,854"
55,45,WI,Green County,2013,"3,917",10.7,"55,732"
55,47,WI,Green Lake County,2013,"2,605",13.9,"44,184"
55,49,WI,Iowa County,2013,"2,593",11,"53,186"
55,51,WI,Iron County,2013,885,15.3,"37,412"
55,53,WI,Jackson County,2013,"3,080",16,"46,442"
55,55,WI,Jefferson County,2013,"8,595",10.6,"52,399"
55,57,WI,Juneau County,2013,"3,717",14.8,"45,167"
55,59,WI,Kenosha County,2013,"25,791",15.8,"51,929"
55,61,WI,Kewaunee County,2013,"2,023",10,"52,954"
55,63,WI,La Crosse County,2013,"16,585",14.8,"51,324"
55,65,WI,Lafayette County,2013,"1,949",11.7,"46,422"
55,67,WI,Langlade County,2013,"3,094",16.1,"42,025"
55,69,WI,Lincoln County,2013,"3,426",12.4,"47,721"
55,71,WI,Manitowoc County,2013,"8,524",10.7,"47,835"
55,73,WI,Marathon County,2013,"14,825",11.1,"51,830"
55,75,WI,Marinette County,2013,"5,778",14.3,"41,446"
55,77,WI,Marquette County,2013,"1,722",11.5,"47,760"
55,78,WI,Menominee County,2013,"1,652",38.8,"32,769"
55,79,WI,Milwaukee County,2013,"208,877",22.4,"42,058"
55,81,WI,Monroe County,2013,"6,293",14.2,"51,411"
55,83,WI,Oconto County,2013,"3,569",9.7,"52,800"
55,85,WI,Oneida County,2013,"4,078",11.6,"46,773"
55,87,WI,Outagamie County,2013,"15,294",8.6,"57,124"
55,89,WI,Ozaukee County,2013,"5,107",6,"74,392"
55,91,WI,Pepin County,2013,916,12.7,"50,728"
55,93,WI,Pierce County,2013,"4,067",10.6,"60,824"
55,95,WI,Polk County,2013,"4,514",10.5,"49,138"
55,97,WI,Portage County,2013,"9,247",13.8,"51,587"
55,99,WI,Price County,2013,"2,098",15.5,"43,004"
55,101,WI,Racine County,2013,"25,222",13.3,"54,403"
55,103,WI,Richland County,2013,"2,727",15.7,"43,635"
55,105,WI,Rock County,2013,"22,494",14.3,"49,157"
55,107,WI,Rusk County,2013,"2,626",18.5,"37,350"
55,109,WI,St. Croix County,2013,"5,370",6.3,"69,641"
55,111,WI,Sauk County,2013,"7,460",12,"50,923"
55,113,WI,Sawyer County,2013,"2,839",17.6,"40,608"
55,115,WI,Shawano County,2013,"5,799",14.2,"45,953"
55,117,WI,Sheboygan County,2013,"12,249",11,"52,106"
55,119,WI,Taylor County,2013,"2,793",13.8,"45,985"
55,121,WI,Trempealeau County,2013,"2,854",9.9,"50,953"
55,123,WI,Vernon County,2013,"4,155",13.9,"47,063"
55,125,WI,Vilas County,2013,"3,050",14.4,"40,454"
55,127,WI,Walworth County,2013,"12,883",12.9,"52,610"
55,129,WI,Washburn County,2013,"2,104",13.6,"43,588"
55,131,WI,Washington County,2013,"9,209",7,"67,276"
55,133,WI,Waukesha County,2013,"22,437",5.8,"75,652"
55,135,WI,Waupaca County,2013,"6,242",12.3,"48,056"
55,137,WI,Waushara County,2013,"3,020",13.1,"43,175"
55,139,WI,Winnebago County,2013,"20,328",12.6,"50,469"
55,141,WI,Wood County,2013,"8,585",11.7,"48,723"
56,0,WY,Wyoming,2013,"62,118",10.9,"58,424"
56,1,WY,Albany County,2013,"7,110",20.2,"42,443"
56,3,WY,Big Horn County,2013,"1,323",11.2,"49,052"
56,5,WY,Campbell County,2013,"3,554",7.5,"81,652"
56,7,WY,Carbon County,2013,"2,118",14.2,"54,210"
56,9,WY,Converse County,2013,"1,336",9.4,"62,438"
56,11,WY,Crook County,2013,557,7.8,"59,490"
56,13,WY,Fremont County,2013,"6,120",15.3,"51,920"
56,15,WY,Goshen County,2013,"2,022",16.3,"43,311"
56,17,WY,Hot Springs County,2013,596,12.5,"42,694"
56,19,WY,Johnson County,2013,745,8.7,"51,521"
56,21,WY,Laramie County,2013,"9,627",10.2,"59,712"
56,23,WY,Lincoln County,2013,"1,623",8.9,"67,256"
56,25,WY,Natrona County,2013,"8,003",10.1,"57,701"
56,27,WY,Niobrara County,2013,346,15,"43,994"
56,29,WY,Park County,2013,"2,849",10,"50,967"
56,31,WY,Platte County,2013,942,10.9,"48,621"
56,33,WY,Sheridan County,2013,"2,944",10.1,"51,628"
56,35,WY,Sublette County,2013,626,6.3,"74,951"
56,37,WY,Sweetwater County,2013,"3,850",8.7,"72,899"
56,39,WY,Teton County,2013,"1,700",7.7,"70,201"
56,41,WY,Uinta County,2013,"2,515",12,"60,953"
56,43,WY,Washakie County,2013,941,11.3,"50,740"
56,45,WY,Weston County,2013,672,9.9,"59,314"
