STATE,CNTYCD,STATEDESC,COUNTY,YEAR,POVERTY,POVERTYRATE,INCOME
20,3,KS,Anderson County,2010,"1,160",14.6,"41,054"
20,5,KS,Atchison County,2010,"2,451",15.6,"41,659"
20,7,KS,Barber County,2010,601,12.5,"42,565"
20,9,KS,Barton County,2010,"3,587",13.3,"43,675"
20,11,KS,Bourbon County,2010,"2,329",15.9,"37,192"
20,13,KS,Brown County,2010,"1,818",18.4,"40,464"
20,15,KS,Butler County,2010,"5,766",9.1,"55,182"
20,17,KS,Chase County,2010,346,13.1,"39,683"
20,19,KS,Chautauqua County,2010,556,15.6,"34,772"
20,21,KS,Cherokee County,2010,"4,280",20.1,"36,204"
20,23,KS,Cheyenne County,2010,335,12.6,"35,730"
20,25,KS,Clark County,2010,239,11.2,"41,715"
20,27,KS,Clay County,2010,970,11.6,"46,421"
20,29,KS,Cloud County,2010,"1,451",16,"37,539"
20,31,KS,Coffey County,2010,823,9.7,"49,727"
20,33,KS,Comanche County,2010,189,10.4,"38,207"
20,35,KS,Cowley County,2010,"5,904",17.3,"39,155"
20,37,KS,Crawford County,2010,"7,166",19.2,"35,407"
20,39,KS,Decatur County,2010,375,13.1,"37,081"
20,41,KS,Dickinson County,2010,"2,250",11.6,"45,037"
20,43,KS,Doniphan County,2010,973,13,"45,202"
20,45,KS,Douglas County,2010,"16,006",15.6,"47,335"
20,47,KS,Edwards County,2010,363,12.1,"41,800"
20,49,KS,Elk County,2010,518,18.3,"32,619"
20,51,KS,Ellis County,2010,"3,728",13.6,"42,409"
20,53,KS,Ellsworth County,2010,596,10.8,"41,622"
20,55,KS,Finney County,2010,"5,509",15.2,"46,697"
20,57,KS,Ford County,2010,"4,684",14.1,"43,876"
20,59,KS,Franklin County,2010,"2,951",11.6,"46,965"
20,61,KS,Geary County,2010,"4,140",12.1,"43,691"
20,63,KS,Gove County,2010,306,11.6,"41,263"
20,65,KS,Graham County,2010,321,12.5,"40,049"
20,67,KS,Grant County,2010,869,11.2,"51,460"
20,69,KS,Gray County,2010,479,8.1,"51,828"
20,71,KS,Greeley County,2010,130,10.5,"47,625"
20,73,KS,Greenwood County,2010,"1,143",17.4,"35,146"
20,75,KS,Hamilton County,2010,344,12.8,"42,586"
20,77,KS,Harper County,2010,846,14.4,"37,468"
20,79,KS,Harvey County,2010,"3,355",10.1,"46,941"
20,81,KS,Haskell County,2010,463,11,"51,257"
20,83,KS,Hodgeman County,2010,201,10.6,"43,338"
20,85,KS,Jackson County,2010,"1,499",11.3,"50,709"
20,87,KS,Jefferson County,2010,"1,689",9,"52,592"
20,89,KS,Jewell County,2010,412,13.6,"37,640"
20,91,KS,Johnson County,2010,"35,356",6.6,"71,389"
20,93,KS,Kearny County,2010,445,11.4,"49,426"
20,95,KS,Kingman County,2010,947,12.4,"46,574"
20,97,KS,Kiowa County,2010,318,13.2,"41,166"
20,99,KS,Labette County,2010,"3,608",17.1,"39,683"
20,101,KS,Lane County,2010,168,9.7,"44,288"
20,103,KS,Leavenworth County,2010,"6,576",9.4,"60,848"
20,105,KS,Lincoln County,2010,407,12.9,"39,442"
20,107,KS,Linn County,2010,"1,366",14.3,"43,509"
20,109,KS,Logan County,2010,282,10.4,"42,297"
20,111,KS,Lyon County,2010,"6,287",19.6,"39,258"
20,113,KS,McPherson County,2010,"2,620",9.3,"54,881"
20,115,KS,Marion County,2010,"1,300",10.9,"45,899"
20,117,KS,Marshall County,2010,"1,168",11.8,"43,584"
20,119,KS,Meade County,2010,456,10.2,"48,634"
20,121,KS,Miami County,2010,"2,835",8.8,"58,445"
20,123,KS,Mitchell County,2010,623,10.3,"42,946"
20,125,KS,Montgomery County,2010,"6,353",18.6,"37,495"
20,127,KS,Morris County,2010,643,11,"44,417"
20,129,KS,Morton County,2010,351,11.2,"49,526"
20,131,KS,Nemaha County,2010,986,10,"44,056"
20,133,KS,Neosho County,2010,"2,606",16.4,"38,363"
20,135,KS,Ness County,2010,310,10.3,"51,717"
20,137,KS,Norton County,2010,674,13.9,"40,386"
20,139,KS,Osage County,2010,"1,945",12.1,"45,221"
20,141,KS,Osborne County,2010,535,14.4,"36,519"
20,143,KS,Ottawa County,2010,590,9.9,"53,086"
20,145,KS,Pawnee County,2010,834,14.1,"42,658"
20,147,KS,Phillips County,2010,633,11.4,"42,071"
20,149,KS,Pottawatomie County,2010,"1,926",9,"52,861"
20,151,KS,Pratt County,2010,"1,045",11.3,"43,987"
20,153,KS,Rawlins County,2010,319,13,"40,211"
20,155,KS,Reno County,2010,"8,931",14.6,"41,717"
20,157,KS,Republic County,2010,597,12.3,"38,331"
20,159,KS,Rice County,2010,"1,293",13.8,"41,687"
20,161,KS,Riley County,2010,"13,247",21.2,"45,523"
20,163,KS,Rooks County,2010,731,14.4,"38,487"
20,165,KS,Rush County,2010,436,13.4,"38,595"
20,167,KS,Russell County,2010,"1,064",15.4,"36,575"
20,169,KS,Saline County,2010,"9,356",17.2,"43,927"
20,171,KS,Scott County,2010,446,9.2,"46,925"
20,173,KS,Sedgwick County,2010,"75,266",15.3,"45,996"
20,175,KS,Seward County,2010,"3,518",15.6,"43,449"
20,177,KS,Shawnee County,2010,"30,363",17.5,"45,359"
20,179,KS,Sheridan County,2010,328,13.1,"46,699"
20,181,KS,Sherman County,2010,996,16.9,"37,927"
20,183,KS,Smith County,2010,524,13.9,"38,120"
20,185,KS,Stafford County,2010,600,13.8,"39,980"
20,187,KS,Stanton County,2010,271,12.3,"49,580"
20,189,KS,Stevens County,2010,655,11.5,"50,070"
20,191,KS,Sumner County,2010,"2,861",12.1,"47,113"
20,193,KS,Thomas County,2010,790,10.5,"45,797"
20,195,KS,Trego County,2010,339,11.6,"40,178"
20,197,KS,Wabaunsee County,2010,641,9.3,"50,740"
20,199,KS,Wallace County,2010,185,12.6,"43,553"
20,201,KS,Washington County,2010,563,9.9,"40,956"
20,203,KS,Wichita County,2010,283,12.8,"45,918"
20,205,KS,Wilson County,2010,"1,474",16,"37,078"
20,207,KS,Woodson County,2010,557,17.2,"33,134"
20,209,KS,Wyandotte County,2010,"37,365",23.9,"37,805"
21,0,KY,Kentucky,2010,"796,208",18.9,"40,089"
21,1,KY,Adair County,2010,"4,189",24,"30,177"
21,3,KY,Allen County,2010,"4,402",22.3,"35,617"
21,5,KY,Anderson County,2010,"2,722",12.8,"52,660"
21,7,KY,Ballard County,2010,"1,171",14.4,"41,776"
21,9,KY,Barren County,2010,"7,987",19.4,"38,000"
21,11,KY,Bath County,2010,"3,191",27.8,"32,091"
21,13,KY,Bell County,2010,"8,373",30.2,"26,911"
21,15,KY,Boone County,2010,"10,895",9.2,"64,005"
21,17,KY,Bourbon County,2010,"3,338",17,"39,219"
21,19,KY,Boyd County,2010,"9,019",19.1,"38,029"
21,21,KY,Boyle County,2010,"4,337",16.6,"39,241"
21,23,KY,Bracken County,2010,"1,389",16.5,"42,056"
21,25,KY,Breathitt County,2010,"3,844",28.3,"28,045"
21,27,KY,Breckinridge County,2010,"4,068",20.7,"35,428"
21,29,KY,Bullitt County,2010,"7,771",10.5,"51,409"
21,31,KY,Butler County,2010,"2,428",19.5,"35,162"
21,33,KY,Caldwell County,2010,"2,402",18.8,"36,255"
21,35,KY,Calloway County,2010,"5,895",17.2,"39,038"
21,37,KY,Campbell County,2010,"11,424",13,"47,341"
21,39,KY,Carlisle County,2010,722,14.4,"38,182"
21,41,KY,Carroll County,2010,"2,339",22.3,"42,192"
21,43,KY,Carter County,2010,"6,240",23.2,"34,303"
21,45,KY,Casey County,2010,"4,292",27.8,"26,612"
21,47,KY,Christian County,2010,"13,565",19.7,"36,542"
21,49,KY,Clark County,2010,"6,099",17.4,"45,016"
21,51,KY,Clay County,2010,"7,378",38,"24,081"
21,53,KY,Clinton County,2010,"2,564",25.4,"27,133"
21,55,KY,Crittenden County,2010,"1,817",20,"33,966"
21,57,KY,Cumberland County,2010,"1,770",26.3,"27,382"
21,59,KY,Daviess County,2010,"15,215",16.2,"41,878"
21,61,KY,Edmonson County,2010,"2,264",18.8,"34,849"
21,63,KY,Elliott County,2010,"2,032",29.9,"29,335"
21,65,KY,Estill County,2010,"4,159",28.7,"29,486"
21,67,KY,Fayette County,2010,"56,821",20,"45,820"
21,69,KY,Fleming County,2010,"2,704",18.9,"33,141"
21,71,KY,Floyd County,2010,"11,603",29.9,"28,589"
21,73,KY,Franklin County,2010,"7,592",16,"46,323"
21,75,KY,Fulton County,2010,"1,724",27.1,"30,662"
21,77,KY,Gallatin County,2010,"1,426",16.7,"42,761"
21,79,KY,Garrard County,2010,"2,841",17,"40,834"
21,81,KY,Grant County,2010,"4,417",18.4,"42,690"
21,83,KY,Graves County,2010,"7,190",19.7,"34,811"
21,85,KY,Grayson County,2010,"5,175",20.8,"32,970"
21,87,KY,Green County,2010,"2,397",21.6,"31,423"
21,89,KY,Greenup County,2010,"6,296",17.3,"40,752"
21,91,KY,Hancock County,2010,"1,209",14.2,"46,729"
21,93,KY,Hardin County,2010,"15,202",14.7,"44,203"
21,95,KY,Harlan County,2010,"9,679",33.7,"28,503"
21,97,KY,Harrison County,2010,"3,077",16.6,"42,124"
21,99,KY,Hart County,2010,"4,527",25.3,"31,733"
21,101,KY,Henderson County,2010,"7,480",16.5,"41,309"
21,103,KY,Henry County,2010,"2,605",17.1,"40,806"
21,105,KY,Hickman County,2010,870,18.7,"39,087"
21,107,KY,Hopkins County,2010,"8,821",19.3,"39,738"
21,109,KY,Jackson County,2010,"4,026",30.2,"26,462"
21,111,KY,Jefferson County,2010,"125,861",17.3,"42,535"
21,113,KY,Jessamine County,2010,"7,549",16.1,"43,503"
21,115,KY,Johnson County,2010,"5,351",23.4,"34,260"
21,117,KY,Kenton County,2010,"20,906",13.3,"51,049"
21,119,KY,Knott County,2010,"4,146",26.4,"30,693"
21,121,KY,Knox County,2010,"10,564",33.9,"25,965"
21,123,KY,Larue County,2010,"2,634",19.1,"37,863"
21,125,KY,Laurel County,2010,"13,949",24,"34,712"
21,127,KY,Lawrence County,2010,"3,141",20,"33,313"
21,129,KY,Lee County,2010,"2,549",37.3,"24,908"
21,131,KY,Leslie County,2010,"3,222",29.2,"30,597"
21,133,KY,Letcher County,2010,"5,638",23.2,"33,410"
21,135,KY,Lewis County,2010,"3,878",28.4,"29,453"
21,137,KY,Lincoln County,2010,"5,683",23.3,"32,864"
21,139,KY,Livingston County,2010,"1,380",14.7,"38,608"
21,141,KY,Logan County,2010,"4,747",17.9,"37,316"
21,143,KY,Lyon County,2010,"1,069",14.9,"39,588"
21,145,KY,McCracken County,2010,"10,350",16.1,"41,585"
21,147,KY,McCreary County,2010,"5,986",36.5,"24,691"
21,149,KY,McLean County,2010,"1,541",16.4,"38,580"
21,151,KY,Madison County,2010,"16,558",21.4,"41,945"
21,153,KY,Magoffin County,2010,"3,869",29.4,"28,943"
21,155,KY,Marion County,2010,"3,416",18.4,"36,816"
21,157,KY,Marshall County,2010,"3,545",11.5,"43,825"
21,159,KY,Martin County,2010,"4,108",36.6,"29,575"
21,161,KY,Mason County,2010,"3,705",21.6,"36,795"
21,163,KY,Meade County,2010,"4,055",14.3,"46,671"
21,165,KY,Menifee County,2010,"1,755",28.4,"28,061"
21,167,KY,Mercer County,2010,"3,244",15.3,"41,985"
21,169,KY,Metcalfe County,2010,"2,133",21.4,"28,538"
21,171,KY,Monroe County,2010,"2,639",24.5,"28,074"
21,173,KY,Montgomery County,2010,"5,004",19.2,"37,678"
21,175,KY,Morgan County,2010,"3,788",31.8,"30,502"
21,177,KY,Muhlenberg County,2010,"6,262",21,"37,614"
21,179,KY,Nelson County,2010,"6,886",16,"43,330"
21,181,KY,Nicholas County,2010,"1,307",18.7,"36,306"
21,183,KY,Ohio County,2010,"4,771",20.4,"35,975"
21,185,KY,Oldham County,2010,"4,294",7.7,"75,724"
21,187,KY,Owen County,2010,"1,802",16.7,"40,413"
21,189,KY,Owsley County,2010,"1,866",40.1,"22,335"
21,191,KY,Pendleton County,2010,"2,210",15,"43,517"
21,193,KY,Perry County,2010,"8,052",28.7,"31,604"
21,195,KY,Pike County,2010,"17,404",27.3,"30,302"
21,197,KY,Powell County,2010,"3,112",25.2,"32,041"
21,199,KY,Pulaski County,2010,"13,331",21.5,"33,026"
21,201,KY,Robertson County,2010,500,22.6,"32,844"
21,203,KY,Rockcastle County,2010,"3,984",23.9,"30,900"
21,205,KY,Rowan County,2010,"5,900",28.3,"35,145"
21,207,KY,Russell County,2010,"4,811",27.8,"29,478"
21,209,KY,Scott County,2010,"5,190",11.3,"56,791"
21,211,KY,Shelby County,2010,"4,952",12.1,"51,845"
21,213,KY,Simpson County,2010,"2,758",16.2,"40,905"
21,215,KY,Spencer County,2010,"1,522",9,"62,579"
21,217,KY,Taylor County,2010,"5,356",22.8,"35,962"
21,219,KY,Todd County,2010,"2,877",23.6,"36,173"
21,221,KY,Trigg County,2010,"2,143",15,"42,387"
21,223,KY,Trimble County,2010,"1,306",15,"44,533"
21,225,KY,Union County,2010,"2,875",19.4,"41,209"
21,227,KY,Warren County,2010,"22,168",20.5,"41,001"
21,229,KY,Washington County,2010,"1,906",16.7,"38,618"
21,231,KY,Wayne County,2010,"5,770",28.3,"26,683"
21,233,KY,Webster County,2010,"1,989",15.1,"41,516"
21,235,KY,Whitley County,2010,"8,910",26.2,"29,813"
21,237,KY,Wolfe County,2010,"2,289",31.8,"25,968"
21,239,KY,Woodford County,2010,"2,760",11.2,"55,962"
22,0,LA,Louisiana,2010,"831,512",18.8,"42,510"
22,1,LA,Acadia Parish,2010,"12,760",21,"36,814"
22,3,LA,Allen Parish,2010,"4,374",20.4,"35,711"
22,5,LA,Ascension Parish,2010,"13,622",12.8,"62,069"
22,7,LA,Assumption Parish,2010,"3,858",16.7,"43,503"
22,9,LA,Avoyelles Parish,2010,"8,350",21.6,"31,523"
22,11,LA,Beauregard Parish,2010,"5,410",15.7,"43,672"
22,13,LA,Bienville Parish,2010,"3,403",24.4,"31,421"
22,15,LA,Bossier Parish,2010,"16,090",14,"48,957"
22,17,LA,Caddo Parish,2010,"48,606",19.5,"37,739"
22,19,LA,Calcasieu Parish,2010,"33,282",17.6,"40,928"
22,21,LA,Caldwell Parish,2010,"2,057",21.6,"34,855"
22,23,LA,Cameron Parish,2010,889,13.1,"47,100"
22,25,LA,Catahoula Parish,2010,"2,480",26.1,"31,325"
22,27,LA,Claiborne Parish,2010,"4,375",30.9,"34,274"
22,29,LA,Concordia Parish,2010,"6,339",32.9,"29,891"
22,31,LA,De Soto Parish,2010,"5,602",21.2,"37,379"
22,33,LA,East Baton Rouge Parish,2010,"74,416",17.3,"44,911"
22,35,LA,East Carroll Parish,2010,"2,681",40.3,"25,442"
22,37,LA,East Feliciana Parish,2010,"3,308",18.6,"42,347"
22,39,LA,Evangeline Parish,2010,"7,458",22.9,"31,736"
22,41,LA,Franklin Parish,2010,"5,500",27.4,"30,105"
22,43,LA,Grant Parish,2010,"3,723",19.3,"38,225"
22,45,LA,Iberia Parish,2010,"16,576",23,"40,914"
22,47,LA,Iberville Parish,2010,"6,709",22.7,"40,140"
22,49,LA,Jackson Parish,2010,"2,957",19.4,"36,312"
22,51,LA,Jefferson Parish,2010,"69,426",16.2,"46,500"
22,53,LA,Jefferson Davis Parish,2010,"6,236",20.2,"39,246"
22,55,LA,Lafayette Parish,2010,"38,685",17.8,"48,295"
22,57,LA,Lafourche Parish,2010,"12,585",13.3,"48,436"
22,59,LA,La Salle Parish,2010,"2,005",14.7,"41,563"
22,61,LA,Lincoln Parish,2010,"10,153",24.2,"36,532"
22,63,LA,Livingston Parish,2010,"15,903",12.5,"53,125"
22,65,LA,Madison Parish,2010,"3,940",37.4,"25,565"
22,67,LA,Morehouse Parish,2010,"7,416",27.4,"29,526"
22,69,LA,Natchitoches Parish,2010,"9,445",25.3,"32,055"
22,71,LA,Orleans Parish,2010,"90,948",27.1,"36,525"
22,73,LA,Ouachita Parish,2010,"30,505",20.6,"37,728"
22,75,LA,Plaquemines Parish,2010,"3,434",15.1,"49,781"
22,77,LA,Pointe Coupee Parish,2010,"3,978",17.6,"41,277"
22,79,LA,Rapides Parish,2010,"25,048",19.6,"39,693"
22,81,LA,Red River Parish,2010,"2,062",23.3,"32,711"
22,83,LA,Richland Parish,2010,"5,016",25.4,"32,646"
22,85,LA,Sabine Parish,2010,"5,195",21.9,"36,604"
22,87,LA,St. Bernard Parish,2010,"6,491",17.8,"38,700"
22,89,LA,St. Charles Parish,2010,"6,604",12.7,"54,553"
22,91,LA,St. Helena Parish,2010,"2,635",23.9,"32,936"
22,93,LA,St. James Parish,2010,"3,542",16.3,"45,829"
22,95,LA,St. John the Baptist Parish,2010,"8,397",18.6,"45,987"
22,97,LA,St. Landry Parish,2010,"21,695",26.4,"33,466"
22,99,LA,St. Martin Parish,2010,"11,211",21.8,"39,444"
22,101,LA,St. Mary Parish,2010,"11,056",20.6,"40,193"
22,103,LA,St. Tammany Parish,2010,"21,440",9.2,"59,389"
22,105,LA,Tangipahoa Parish,2010,"25,599",21.7,"37,454"
22,107,LA,Tensas Parish,2010,"1,736",33.3,"26,976"
22,109,LA,Terrebonne Parish,2010,"20,192",18.3,"47,847"
22,111,LA,Union Parish,2010,"4,677",21,"36,863"
22,113,LA,Vermilion Parish,2010,"10,034",17.5,"43,498"
22,115,LA,Vernon Parish,2010,"6,790",13.5,"43,752"
22,117,LA,Washington Parish,2010,"12,166",26.8,"30,950"
22,119,LA,Webster Parish,2010,"9,029",22.6,"35,861"
22,121,LA,West Baton Rouge Parish,2010,"3,506",15,"46,783"
22,123,LA,West Carroll Parish,2010,"2,505",22.6,"32,143"
22,125,LA,West Feliciana Parish,2010,"2,155",20.9,"48,917"
22,127,LA,Winn Parish,2010,"3,244",23.9,"33,447"
23,0,ME,Maine,2010,"169,076",13.1,"45,882"
23,1,ME,Androscoggin County,2010,"15,240",14.6,"41,831"
23,3,ME,Aroostook County,2010,"9,828",14,"36,344"
23,5,ME,Cumberland County,2010,"28,176",10.3,"57,424"
23,7,ME,Franklin County,2010,"4,596",15.6,"39,034"
23,9,ME,Hancock County,2010,"7,461",14,"41,106"
23,11,ME,Kennebec County,2010,"13,896",11.7,"44,725"
23,13,ME,Knox County,2010,"5,251",13.7,"42,593"
23,15,ME,Lincoln County,2010,"4,299",12.7,"45,520"
23,17,ME,Oxford County,2010,"8,511",15,"38,789"
23,19,ME,Penobscot County,2010,"23,508",16,"42,602"
23,21,ME,Piscataquis County,2010,"2,869",16.6,"34,420"
23,23,ME,Sagadahoc County,2010,"3,662",10.5,"52,071"
23,25,ME,Somerset County,2010,"9,577",18.6,"36,249"
23,27,ME,Waldo County,2010,"5,955",15.6,"37,986"
23,29,ME,Washington County,2010,"6,182",19.4,"32,847"
23,31,ME,York County,2010,"20,065",10.3,"54,076"
24,0,MD,Maryland,2010,"559,937",9.9,"68,933"
24,1,MD,Allegany County,2010,"11,465",17.1,"37,083"
24,3,MD,Anne Arundel County,2010,"34,484",6.6,"80,908"
24,5,MD,Baltimore County,2010,"64,494",8.2,"62,300"
24,9,MD,Calvert County,2010,"5,432",6.2,"86,536"
24,11,MD,Caroline County,2010,"4,238",13,"55,480"
24,13,MD,Carroll County,2010,"8,873",5.4,"80,291"
24,15,MD,Cecil County,2010,"10,493",10.5,"61,506"
24,17,MD,Charles County,2010,"9,077",6.2,"83,078"
24,19,MD,Dorchester County,2010,"5,189",16.2,"39,630"
24,21,MD,Frederick County,2010,"12,884",5.6,"80,216"
24,23,MD,Garrett County,2010,"4,455",15.1,"43,637"
24,25,MD,Harford County,2010,"16,715",6.9,"71,848"
24,27,MD,Howard County,2010,"14,766",5.2,"100,992"
24,29,MD,Kent County,2010,"2,677",14.2,"49,017"
24,31,MD,Montgomery County,2010,"72,259",7.5,"88,559"
24,33,MD,Prince George's County,2010,"79,203",9.4,"69,524"
24,35,MD,Queen Anne's County,2010,"3,469",7.3,"78,503"
24,37,MD,St. Mary's County,2010,"7,704",7.5,"81,559"
24,39,MD,Somerset County,2010,"4,003",19.3,"38,134"
24,41,MD,Talbot County,2010,"3,621",9.7,"56,806"
24,43,MD,Washington County,2010,"15,846",11.4,"51,610"
24,45,MD,Wicomico County,2010,"15,671",16.6,"47,702"
24,47,MD,Worcester County,2010,"5,362",10.6,"55,492"
24,510,MD,Baltimore city,2010,"147,556",24.7,"38,186"
25,0,MA,Massachusetts,2010,"724,845",11.4,"62,133"
25,1,MA,Barnstable County,2010,"23,102",10.9,"54,871"
25,3,MA,Berkshire County,2010,"15,542",12.4,"44,792"
25,5,MA,Bristol County,2010,"68,247",12.8,"51,361"
25,7,MA,Dukes County,2010,"1,360",8.3,"56,320"
25,9,MA,Essex County,2010,"76,128",10.4,"61,604"
25,11,MA,Franklin County,2010,"8,229",11.7,"49,361"
25,13,MA,Hampden County,2010,"76,780",17.1,"46,356"
25,15,MA,Hampshire County,2010,"17,125",12.5,"57,558"
25,17,MA,Middlesex County,2010,"118,584",8.2,"75,364"
25,19,MA,Nantucket County,2010,822,8.1,"67,969"
25,21,MA,Norfolk County,2010,"41,207",6.3,"79,899"
25,23,MA,Plymouth County,2010,"40,062",8.3,"71,555"
25,25,MA,Suffolk County,2010,"153,514",22.6,"49,584"
25,27,MA,Worcester County,2010,"84,142",10.9,"61,079"
26,0,MI,Michigan,2010,"1,614,110",16.7,"45,354"
26,1,MI,Alcona County,2010,"1,777",16.5,"33,853"
26,3,MI,Alger County,2010,"1,265",14.7,"36,749"
26,5,MI,Allegan County,2010,"16,283",14.8,"45,879"
26,7,MI,Alpena County,2010,"4,875",16.8,"36,289"
26,9,MI,Antrim County,2010,"3,528",15.2,"42,083"
26,11,MI,Arenac County,2010,"2,878",18.4,"34,116"
26,13,MI,Baraga County,2010,"1,106",14.1,"38,819"
26,15,MI,Barry County,2010,"6,434",11,"50,062"
26,17,MI,Bay County,2010,"16,923",15.9,"43,845"
26,19,MI,Benzie County,2010,"2,171",12.6,"43,136"
26,21,MI,Berrien County,2010,"26,847",17.5,"40,540"
26,23,MI,Branch County,2010,"8,196",19.6,"37,629"
26,25,MI,Calhoun County,2010,"22,450",17,"42,665"
26,27,MI,Cass County,2010,"8,059",15.6,"42,420"
26,29,MI,Charlevoix County,2010,"3,575",14,"43,530"
26,31,MI,Cheboygan County,2010,"4,352",17,"36,508"
26,33,MI,Chippewa County,2010,"6,580",19.6,"36,253"
26,35,MI,Clare County,2010,"8,525",27.9,"31,882"
26,37,MI,Clinton County,2010,"7,881",10.6,"58,790"
26,39,MI,Crawford County,2010,"2,269",16.5,"38,661"
26,41,MI,Delta County,2010,"5,478",15,"39,085"
26,43,MI,Dickinson County,2010,"3,361",13.1,"41,657"
26,45,MI,Eaton County,2010,"11,628",11,"52,300"
26,47,MI,Emmet County,2010,"3,885",12.1,"45,875"
26,49,MI,Genesee County,2010,"87,931",21,"39,271"
26,51,MI,Gladwin County,2010,"4,946",19.5,"36,064"
26,53,MI,Gogebic County,2010,"3,111",21,"31,998"
26,55,MI,Grand Traverse County,2010,"10,125",12,"47,442"
26,57,MI,Gratiot County,2010,"6,763",18.3,"40,227"
26,59,MI,Hillsdale County,2010,"7,841",17.4,"41,360"
26,61,MI,Houghton County,2010,"6,717",19.7,"34,828"
26,63,MI,Huron County,2010,"5,154",15.8,"38,274"
26,65,MI,Ingham County,2010,"53,029",20.2,"43,414"
26,67,MI,Ionia County,2010,"9,415",16.2,"42,719"
26,69,MI,Iosco County,2010,"5,036",19.9,"33,985"
26,71,MI,Iron County,2010,"1,750",15.2,"34,911"
26,73,MI,Isabella County,2010,"20,707",32.5,"35,644"
26,75,MI,Jackson County,2010,"28,878",19.2,"43,465"
26,77,MI,Kalamazoo County,2010,"48,391",20,"43,957"
26,79,MI,Kalkaska County,2010,"3,032",17.9,"38,810"
26,81,MI,Kent County,2010,"96,935",16.3,"47,897"
26,83,MI,Keweenaw County,2010,297,13.7,"38,768"
26,85,MI,Lake County,2010,"2,792",25.2,"28,526"
26,87,MI,Lapeer County,2010,"11,036",12.7,"49,759"
26,89,MI,Leelanau County,2010,"2,002",9.3,"55,149"
26,91,MI,Lenawee County,2010,"13,445",14.2,"45,887"
26,93,MI,Livingston County,2010,"12,919",7.2,"65,729"
26,95,MI,Luce County,2010,"1,060",19.5,"35,813"
26,97,MI,Mackinac County,2010,"1,674",15.3,"37,072"
26,99,MI,Macomb County,2010,"105,439",12.7,"49,348"
26,101,MI,Manistee County,2010,"3,967",17,"37,479"
26,103,MI,Marquette County,2010,"8,837",14.2,"44,239"
26,105,MI,Mason County,2010,"4,461",15.8,"38,776"
26,107,MI,Mecosta County,2010,"8,602",21.8,"36,193"
26,109,MI,Menominee County,2010,"3,264",13.8,"40,253"
26,111,MI,Midland County,2010,"9,108",11.1,"50,430"
26,113,MI,Missaukee County,2010,"2,336",15.9,"36,931"
26,115,MI,Monroe County,2010,"18,260",12.1,"50,777"
26,117,MI,Montcalm County,2010,"12,223",20.4,"36,701"
26,119,MI,Montmorency County,2010,"1,879",19.5,"33,294"
26,121,MI,Muskegon County,2010,"34,760",21,"39,075"
26,123,MI,Newaygo County,2010,"9,435",19.8,"38,846"
26,125,MI,Oakland County,2010,"122,932",10.3,"60,392"
26,127,MI,Oceana County,2010,"5,761",22,"37,629"
26,129,MI,Ogemaw County,2010,"4,134",19.4,"34,595"
26,131,MI,Ontonagon County,2010,"1,073",16.1,"36,566"
26,133,MI,Osceola County,2010,"4,657",20.2,"37,840"
26,135,MI,Oscoda County,2010,"1,791",21,"31,303"
26,137,MI,Otsego County,2010,"3,046",12.8,"43,601"
26,139,MI,Ottawa County,2010,"29,170",11.4,"53,454"
26,141,MI,Presque Isle County,2010,"1,959",14.9,"36,376"
26,143,MI,Roscommon County,2010,"5,348",22.2,"32,401"
26,145,MI,Saginaw County,2010,"34,449",17.8,"41,714"
26,147,MI,St. Clair County,2010,"24,699",15.4,"44,706"
26,149,MI,St. Joseph County,2010,"10,089",16.7,"41,535"
26,151,MI,Sanilac County,2010,"7,313",17.2,"39,646"
26,153,MI,Schoolcraft County,2010,"1,322",15.9,"37,180"
26,155,MI,Shiawassee County,2010,"10,394",15,"45,444"
26,157,MI,Tuscola County,2010,"8,879",16.3,"40,808"
26,159,MI,Van Buren County,2010,"11,732",15.6,"43,659"
26,161,MI,Washtenaw County,2010,"42,565",13,"56,177"
26,163,MI,Wayne County,2010,"429,408",23.9,"39,421"
26,165,MI,Wexford County,2010,"5,503",17,"36,316"
27,0,MN,Minnesota,2010,"595,485",11.5,"55,422"
27,1,MN,Aitkin County,2010,"2,090",13.1,"38,646"
27,3,MN,Anoka County,2010,"24,288",7.4,"65,732"
27,5,MN,Becker County,2010,"4,673",14.6,"43,970"
27,7,MN,Beltrami County,2010,"8,844",20.8,"40,308"
27,9,MN,Benton County,2010,"3,989",10.5,"49,736"
27,11,MN,Big Stone County,2010,579,11.3,"40,829"
27,13,MN,Blue Earth County,2010,"10,194",16.9,"46,835"
27,15,MN,Brown County,2010,"2,317",9.3,"43,924"
27,17,MN,Carlton County,2010,"3,634",10.8,"48,959"
27,19,MN,Carver County,2010,"4,425",4.9,"81,935"
27,21,MN,Cass County,2010,"4,655",16.4,"40,580"
27,23,MN,Chippewa County,2010,"1,226",10,"44,717"
27,25,MN,Chisago County,2010,"3,909",7.4,"63,237"
27,27,MN,Clay County,2010,"7,105",12.8,"48,395"
27,29,MN,Clearwater County,2010,"1,348",15.7,"41,913"
27,31,MN,Cook County,2010,494,9.6,"43,694"
27,33,MN,Cottonwood County,2010,"1,269",11,"44,219"
27,35,MN,Crow Wing County,2010,"7,624",12.3,"45,068"
27,37,MN,Dakota County,2010,"27,650",7,"69,688"
27,39,MN,Dodge County,2010,"1,370",6.9,"60,398"
